Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
PLCE,"Children&#39;s Place, Inc. (The)",57.97,1177577942.75,n/a,1997,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/plce
CMRX,"Chimerix, Inc.",34.5,1589366424,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cmrx
CADC,"China Advanced Construction Materials Group, Inc.",3.03,6607820.97,n/a,n/a,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/cadc
CALI,China Auto Logistics Inc.,0.7901,3187574.6994,n/a,n/a,Consumer Services,Motor Vehicles,http://www.nasdaq.com/symbol/cali
CAAS,"China Automotive Systems, Inc.",5.81,186623120.39,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/caas
CBAK,"China BAK Battery, Inc.",2.9,36596831.3,n/a,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cbak
CBPO,"China Biologic Products, Inc.",100,2570800100,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cbpo
CCCL,"China Ceramics Co., Ltd.",1.038,21207209.844,n/a,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/cccl
CCCR,"China Commercial Credit, Inc.",0.49,6071130.38,n/a,2013,Finance,Major Banks,http://www.nasdaq.com/symbol/cccr
JRJC,China Finance Online Co. Limited,4.26,84666226.26,19874701,2004,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/jrjc
CHOP,China Gerui Advanced Materials Group Limited,0.81,4810272.48,n/a,n/a,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/chop
HGSH,"China HGS Real Estate, Inc.",1.6,72080000,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/hgsh
CHLN,"China Housing & Land Development, Inc.",2.36,16425942.2,n/a,n/a,Basic Industries,Homebuilding,http://www.nasdaq.com/symbol/chln
CNIT,"China Information Technology, Inc.",0.94,31547677.46,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cnit
CJJD,"China Jo-Jo Drugstores, Inc.",1.94,32689977.76,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/cjjd
HTHT,"China Lodging Group, Limited",26.93,811128853.14,30119898,2010,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/htht
CHNR,"China Natural Resources, Inc.",1.42,35373500.72,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/chnr
CREG,China Recycling Energy Corporation,0.465,38634076.275,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/creg
CSUN,"China Sunergy Co., Ltd.",1.36,15920554.4,11706290,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/csun
CNTF,China TechFaith Wireless Communication Technology Limited,0.68,24680557.16,36294937,2005,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/cntf
CXDC,China XD Plastics Company Limited,4.36,214301830.56,n/a,n/a,Capital Goods,Containers/Packaging,http://www.nasdaq.com/symbol/cxdc
CNYD,"China Yida Holding, Co.",2.9149,11410609.242,n/a,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/cnyd
CCIH,ChinaCache International Holdings Ltd.,7.45,124807741.65,16752717,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/ccih
CNET,"ChinaNet Online Holdings, Inc.",0.91,26917918.3,n/a,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/cnet
IMOS,ChipMOS TECHNOLOGIES (Bermuda) LTD.,17.52,499370089.68,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/imos
CHSCL,CHS Inc,27.05,0,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/chscl
CHSCM,CHS Inc,26.25,498750000,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/chscm
CHSCN,CHS Inc,26.76,449568000,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/chscn
CHSCO,CHS Inc,28.38,321238186.5,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/chsco
CHSCP,CHS Inc,29.85,215882901.3,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/chscp
CHDN,"Churchill Downs, Incorporated",137.33,2414275270.33,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/chdn
CHUY,"Chuy&#39;s Holdings, Inc.",31.53,519435971.73,n/a,2012,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/chuy
CDTX,"Cidara Therapeutics, Inc.",14.45,197593504.95,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cdtx
CIFC,CIFC Corp.,7.02,178114283.1,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/cifc
CMCT,CIM Commercial Trust Corporation,19.61,1913732016.78,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cmct
CMPR,Cimpress N.V,80.14,2600527052.14,n/a,n/a,Miscellaneous,Publishing,http://www.nasdaq.com/symbol/cmpr
CINF,Cincinnati Financial Corporation,55.72,9143253769.16,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/cinf
CIDM,Cinedigm Corp,0.62,46467024.68,n/a,n/a,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/cidm
CTAS,Cintas Corporation,90.68,9789768457.48,n/a,1983,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/ctas
CPHR,Cipher Pharmaceuticals Inc.,4.15,107769764.7,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cphr
CRUS,"Cirrus Logic, Inc.",29.88,1897361952.48,n/a,1989,Technology,Semiconductors,http://www.nasdaq.com/symbol/crus
CSCO,"Cisco Systems, Inc.",27.82,140805179355.62,n/a,1990,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/csco
CTRN,"Citi Trends, Inc.",23.78,369829675.18,n/a,2005,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/ctrn
CZNC,Citizens & Northern Corp,19.75,240870921,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cznc
CZWI,"Citizens Community Bancorp, Inc.",8.9,46569953.1,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/czwi
CZFC,Citizens First Corporation,12.8,25200345.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/czfc
CIZN,Citizens Holding Company,21.6,105518462.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cizn
CTXS,"Citrix Systems, Inc.",73.56,11821190423.28,n/a,1995,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ctxs
CHCO,City Holding Company,46.99,719731733,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/chco
CIVB,"Civista Bancshares, Inc. ",9.96,78122036.88,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/civb
CIVBP,"Civista Bancshares, Inc. ",32.68,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/civbp
CDTI,"Clean Diesel Technologies, Inc.",1.58,26470021.24,n/a,n/a,Capital Goods,Pollution Control Equipment,http://www.nasdaq.com/symbol/cdti
CLNE,Clean Energy Fuels Corp.,5.21,471819736.1,n/a,2007,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/clne
CLNT,"Cleantech Solutions International, Inc.",1.33,5245501.38,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/clnt
CLFD,"Clearfield, Inc.",13.02,178639308.54,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/clfd
CLRO,"ClearOne, Inc.",12.43,113587527.68,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/clro
CLIR,ClearSign Combustion Corporation,6.33,81095009.94,n/a,2012,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/clir
CBLI,"Cleveland BioLabs, Inc.",4.43,47530014.89,n/a,2006,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/cbli
CSBK,Clifton Bancorp Inc.,14.31,369652428.36,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/csbk
CLVS,"Clovis Oncology, Inc.",92.78,3544800368.92,n/a,2011,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/clvs
CMFN,CM Finance Inc,11.14,152260305.74,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/cmfn
CME,CME Group Inc.,87.32,29493133169.36,n/a,2002,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/cme
CCNE,CNB Financial Corporation,18.46,265918459.82,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ccne
CISG,CNinsure Inc.,8.81,318723281.64,36177444,2007,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/cisg
CNV,Cnova N.V.,3.14,1385675236.44,n/a,2014,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/cnv
CWAY,"Coastway Bancorp, Inc.",11.26,55150117.54,n/a,2014,Finance,Savings Institutions,http://www.nasdaq.com/symbol/cway
COBZ,CoBiz Financial Inc.,12.63,518201246.22,n/a,1998,Finance,Major Banks,http://www.nasdaq.com/symbol/cobz
COKE,Coca-Cola Bottling Co. Consolidated,211.63,1966514423.27,n/a,1972,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/coke
CDRB,Code Rebel Corporation,7.26,92076503.64,n/a,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cdrb
CDXS,"Codexis, Inc.",3.44,138475283.92,n/a,2010,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/cdxs
CVLY,"Codorus Valley Bancorp, Inc",20.38,119941700.7,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/cvly
JVA,"Coffee Holding Co., Inc.",4.16,25858119.04,n/a,2005,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/jva
CCOI,"Cogent Communications Holdings, Inc.",28.87,1316414779.66,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ccoi
CGNT,"Cogentix Medical, Inc.",1.2,31424257.2,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/cgnt
CGNX,Cognex Corporation,35.12,3059030001.52,n/a,1989,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cgnx
CTSH,Cognizant Technology Solutions Corporation,64.75,39467020103,n/a,1998,Technology,EDP Services,http://www.nasdaq.com/symbol/ctsh
COHR,"Coherent, Inc.",56.6,1405776067.8,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/cohr
CHRS,"Coherus BioSciences, Inc.",21.8,834893566,n/a,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/chrs
COHU,"Cohu, Inc.",10.66,278316439.44,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/cohu
CLRX,"CollabRx, Inc.",0.5602,5875026.3546,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/clrx
CLCT,"Collectors Universe, Inc.",17.37,154278151.38,n/a,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/clct
COLL,"Collegium Pharmaceutical, Inc.",19.15,396171925.35,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/coll
CIGI,Colliers International Group Inc. ,41.26,1512163197.42,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/cigi
CBAN,"Colony Bankcorp, Inc.",8.81,74349862.98,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cban
CLCD,"CoLucid Pharmaceuticals, Inc.",3.8,57581913,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/clcd
COLB,"Columbia Banking System, Inc.",31.26,1804768810.02,n/a,1992,Finance,Major Banks,http://www.nasdaq.com/symbol/colb
COLM,Columbia Sportswear Company,55.83,3924816339.45,n/a,1998,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/colm
CMCO,Columbus McKinnon Corporation,19.52,391687129.28,n/a,1996,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/cmco
CBMX,CombiMatrix Corporation,1.07,13568591.89,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/cbmx
CMCSA,Comcast Corporation,59.94,150528341939.04,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/cmcsa
CMCSK,Comcast Corporation,60.61,152210924339.76,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/cmcsk
CBSH,"Commerce Bancshares, Inc.",43.94,4101166088.24,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cbsh
CBSHP,"Commerce Bancshares, Inc.",26.05,2387232524.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cbshp
CUBN,"Commerce Union Bancshares, Inc.",13.26,93995777.46,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cubn
CVGI,"Commercial Vehicle Group, Inc.",3.9,117414593.4,n/a,2004,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/cvgi
COMM,"CommScope Holding Company, Inc.",30.81,5853566050.41,n/a,2013,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/comm
CSAL,"Communications Sales & Leasing,Inc.",18.83,2835013655.18,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/csal
JCS,"Communications Systems, Inc.",8.23,71968313.13,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/jcs
ESXB,Community Bankers Trust Corporation.,4.9293,107598076.5231,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/esxb
CYHHZ,"Community Health Systems, Inc.",0.0089,0,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/cyhhz
CTBI,"Community Trust Bancorp, Inc.",34.24,599213524.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ctbi
CWBC,Community West Bancshares,6.9,56608690.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cwbc
COB,CommunityOne Bancorp,11.5,279354469.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cob
CVLT,"CommVault Systems, Inc.",35.69,1623261573.88,n/a,2006,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cvlt
CIZ,Compass EMP Developed 500 Enhanced Volatility Weighted Index E,32.31,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ciz
CIL,Compass EMP International 500 Volatility Weighted Index ETF,33.99,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cil
CID,Compass EMP International High Dividend 100 Volatility Weighte,34.27,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cid
CSA,Compass EMP Small Cap 500 Volatility Weighted Index ETF,33.1,1696323430.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csa
CDC,Compass EMP U S EQ Income 100 Enhanced Volatility Weighted Fun,35.7301,23224565,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cdc
CSF,Compass EMP U.S. Discovery 500 Enhanced Volatility Weighted Fu,35.7546,19665030,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csf
CFO,Compass EMP US 500 Enhanced Volatility Weighted Index ETF,35.48,24836000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfo
CFA,Compass EMP US 500 Volatility Weighted Index ETF,35.7,7140000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfa
CDL,Compass EMP US Large Cap High Dividend 100 Volatility Weighted,34.68,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cdl
CSB,Compass EMP US Small Cap High Dividend 100 Volatility Weighted,33.24,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csb
CGEN,Compugen Ltd.,5.59,282073647.18,n/a,2000,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cgen
CPSI,"Computer Programs and Systems, Inc.",43.43,490875739.84,n/a,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/cpsi
CTG,"Computer Task Group, Incorporated",6.11,115193510.25,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ctg
SCOR,"comScore, Inc.",46.78,1831846558.9,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/scor
CHCI,"Comstock Holding Companies, Inc.",2.74,2235894.8,n/a,2004,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/chci
CMTL,Comtech Telecommunications Corp.,23.04,371764846.08,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/cmtl
CNAT,Conatus Pharmaceuticals Inc.,4.13,81438313.6,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cnat
CNCE,"Concert Pharmaceuticals, Inc.",22.54,494091721.48,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cnce
CXRX,Concordia Healthcare Corp.,33.95,1416955533,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cxrx
CCUR,Concurrent Computer Corporation,5,47452910,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/ccur
CDOR,"Condor Hospitality Trust, Inc.",1.3909,6860227.5798,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cdor
CDORO,"Condor Hospitality Trust, Inc.",18.75,6234375,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cdoro
CDORP,"Condor Hospitality Trust, Inc.",6.495,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cdorp
CFMS,"ConforMIS, Inc.",19.63,798729938.24,n/a,2015,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/cfms
CNFR,"Conifer Holdings, Inc.",8.97,68571093.24,n/a,2015,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/cnfr
CNMD,CONMED Corporation,47.85,1325446770.45,n/a,1987,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/cnmd
CTWS,"Connecticut Water Service, Inc.",37.1999,415475676.3269,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/ctws
CNOB,"ConnectOne Bancorp, Inc.",17.56,527925350.16,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cnob
CNXR,"Connecture, Inc.",4.38,95810099.76,n/a,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cnxr
CONN,"Conn&#39;s, Inc.",22.32,815034910.32,n/a,2003,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/conn
CNSL,"Consolidated Communications Holdings, Inc.",19.68,994020032.64,n/a,2005,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/cnsl
CWCO,Consolidated Water Co. Ltd.,11.6,171109280,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/cwco
CTCT,"Constant Contact, Inc.",24.7,795054616.2,n/a,2007,Technology,Advertising,http://www.nasdaq.com/symbol/ctct
CPSS,"Consumer Portfolio Services, Inc.",5.64,147097150.2,n/a,1992,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/cpss
CFRX,ContraFect Corporation,4.46,111856037.34,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cfrx
CFRXW,ContraFect Corporation,1.62,0,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cfrxw
CFRXZ,ContraFect Corporation,0.25,0,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cfrxz
CTRV,ContraVir Pharmaceuticals Inc,2.37,52839299.31,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ctrv
CTRL,Control4 Corporation,8.84,214528624.96,n/a,2013,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/ctrl
CPRT,"Copart, Inc.",34.41,4135634119.44,n/a,1994,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/cprt
CRBP,"Corbus Pharmaceuticals Holdings, Inc.",1.74,55663233.36,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/crbp
CORT,Corcept Therapeutics Incorporated,3.64,394461649.4,n/a,1982,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cort
BVA,Cordia Bancorp Inc.,3.66,24070011.96,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bva
CORE,"Core-Mark Holding Company, Inc.",73.4,1691792709.8,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/core
CORI,"Corium International, Inc.",8.18,148541233.5,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cori
CSOD,"Cornerstone OnDemand, Inc.",35.3,1913306596,n/a,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/csod
CRVL,CorVel Corp.,32.72,652070434.16,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/crvl
COSI,"Cosi, Inc.",0.76,36591729.88,n/a,2002,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/cosi
CSGP,"CoStar Group, Inc.",182.52,5926516937.64,n/a,1998,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/csgp
COST,Costco Wholesale Corporation,149.84,65852830375.04,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/cost
CPAH,CounterPath Corporation,0.3592,16273580.7848,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cpah
ICBK,"County Bancorp, Inc.",19.2,110091244.8,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/icbk
CVTI,"Covenant Transportation Group, Inc.",20.61,376604036.19,n/a,1994,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/cvti
COVS,Covisint Corporation,2.2,86404579.8,n/a,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/covs
COWN,"Cowen Group, Inc.",4.16,457593780.8,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/cown
COWNL,"Cowen Group, Inc.",26.25,0,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/cownl
PMTS,CPI Card Group Inc.,12.53,707645733.48,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/pmts
CPSH,CPS Technologies Corp.,2.255,29756621.455,n/a,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/cpsh
